date,inside_covers,outside_covers,reserved_covers,walkin_covers,waitlist_covers,no_show_covers,no_show_parties,UC,season,weekday,year,patio_open,apparent_temp_7pm,apparent_temp_12pm,dewpoint_7pm,temp_max,temp_min,temp_range,snow_depth_morning,precip_dinner,precip_dinner_max,snowfall_dinner,precip_type_dinner,windgusts_dinner_max,cloudcover_dinner_mean,precip_lunch,precip_lunch_max,precip_type_lunch,precip_lag0,precip_type_code,precip_lag1,precip_lag2,precip_lag5d,year_code,any_rain_lag1,OC_predicted,cloudcover_bin,UC_predicted,UC_resid
2017-10-31,189,0,121,24,44,20,9,68,Fall,2,2017,0,42.3,44.2,33.2,45.5,38.6,6.899999999999999,0.0,0.0,0.0,0.0,none,25.3,0.0,0.0,0.0,none,0.0,0,0.151,2.218,2.5819999999999994,0,1,0.0,0,55.74022274045437,12.25977725954563
2017-11-01,176,0,130,18,28,20,7,46,Fall,3,2017,0,54.5,49.8,49.5,57.9,35.0,22.9,0.0,0.0,0.0,0.0,none,19.0,68.8,0.0,0.0,none,0.0,0,0.0,0.151,2.3689999999999993,0,0,0.0,2,58.491354997693726,-12.491354997693726
2017-11-02,177,54,112,89,30,25,11,119,Fall,4,2017,1,62.9,66.6,58.3,67.9,57.2,10.700000000000003,0.0,0.0,0.0,0.0,none,22.8,36.2,0.0,0.0,none,0.0,0,0.0,0.0,2.3689999999999993,0,0,65.65617730100897,1,115.07976280946198,3.9202371905380176
2017-11-03,183,94,125,70,82,26,7,152,Fall,5,2017,1,57.3,68.7,55.0,72.9,45.5,27.400000000000006,0.0,0.0,0.0,0.0,none,31.3,48.8,0.0,0.0,none,0.0,0,0.0,0.0,2.3689999999999993,0,0,96.01091782971729,1,138.85893157717655,13.141068422823452
2017-11-04,214,0,152,33,29,8,4,62,Fall,6,2017,0,46.2,46.9,42.3,50.5,39.1,11.399999999999999,0.0,0.0,0.0,0.0,none,10.5,98.5,0.0,0.0,none,0.0,0,0.0,0.0,0.15099999999999955,0,0,0.0,3,74.65718863568368,-12.657188635683681
2017-11-05,199,0,130,36,33,21,8,69,Fall,7,2017,0,60.6,55.7,59.1,61.8,47.5,14.299999999999997,0.0,0.0,0.0,0.0,none,15.4,97.8,0.0,0.0,none,0.064,0,0.0,0.0,0.0,0,0,0.0,3,77.66224194934732,-8.662241949347319
2017-11-06,184,0,130,24,30,14,7,54,Fall,1,2017,0,51.7,62.7,53.2,64.4,40.9,23.500000000000007,0.0,0.0,0.0,0.0,none,28.0,70.0,0.02,0.016,rain,0.20199999999999999,0,0.064,0.0,0.06399999999999956,0,1,0.0,2,60.3425207428909,-6.342520742890898
2017-11-07,164,0,111,20,33,19,5,53,Fall,2,2017,0,35.3,43.0,39.2,43.0,31.3,11.7,0.0,0.249,0.091,0.0,rain,21.5,100.0,0.0,0.0,none,0.45399999999999996,1,0.20199999999999999,0.064,0.26599999999999957,0,1,0.0,3,44.30509580423106,8.694904195768942
2017-11-08,184,0,125,33,26,7,3,59,Fall,3,2017,0,42.6,37.7,39.4,43.2,30.8,12.400000000000002,0.0,0.0,0.0,0.0,none,11.6,81.2,0.0,0.0,none,0.08299999999999999,0,0.45399999999999996,0.20199999999999999,0.7199999999999995,0,1,0.0,3,55.42511027186632,3.5748897281336767
2017-11-09,186,0,138,13,35,14,4,48,Fall,4,2017,0,46.6,46.2,42.9,48.7,33.9,14.800000000000004,0.0,0.0,0.0,0.0,none,12.3,96.2,0.0,0.0,none,0.0,0,0.08299999999999999,0.45399999999999996,0.8029999999999995,0,1,0.0,3,58.91078841288392,-10.910788412883917
2017-11-10,200,0,148,21,31,14,4,52,Fall,5,2017,0,14.3,21.5,6.0,46.9,13.4,33.5,0.0,0.0,0.0,0.0,none,35.3,0.0,0.0,0.0,none,0.0,0,0.0,0.08299999999999999,0.8029999999999995,0,0,0.0,0,56.35957840284389,-4.359578402843887
2017-11-11,202,0,129,24,49,21,5,73,Fall,6,2017,0,25.1,23.5,18.3,29.3,13.0,16.3,0.0,0.0,0.0,0.0,none,11.0,98.2,0.0,0.0,none,0.0,0,0.0,0.0,0.7389999999999994,0,0,0.0,3,68.82336664719305,4.176633352806945
2017-11-12,201,0,126,32,43,14,6,75,Fall,7,2017,0,34.5,35.6,32.9,39.6,23.6,16.0,0.0,0.0,0.0,0.0,none,8.5,22.2,0.0,0.0,none,0.0,0,0.0,0.0,0.5369999999999995,0,0,0.0,0,70.97323117260746,4.026768827392544
2017-11-13,168,0,111,23,34,27,10,57,Fall,1,2017,0,33.6,37.4,37.4,38.1,31.7,6.400000000000002,0.0,0.0,0.0,0.0,none,21.7,11.8,0.079,0.031,rain,0.134,0,0.0,0.0,0.08299999999999955,0,0,0.0,0,55.47893932417845,1.521060675821552
2017-11-14,166,0,112,27,27,14,6,54,Fall,2,2017,0,35.1,35.9,34.6,39.7,27.5,12.200000000000003,0.0,0.0,0.0,0.0,none,16.1,44.2,0.0,0.0,none,0.0,0,0.134,0.0,0.13399999999999956,0,1,0.0,1,53.756174389834435,0.24382561016556537
2017-11-15,187,0,120,19,48,18,7,67,Fall,3,2017,0,41.6,40.7,37.8,44.1,29.4,14.700000000000003,0.0,0.0,0.0,0.0,none,11.2,95.8,0.0,0.0,none,0.0,0,0.0,0.134,0.13399999999999956,0,0,0.0,3,55.153204476819575,11.846795523180425
2017-11-16,189,0,138,17,34,19,6,51,Fall,4,2017,0,37.1,47.2,35.9,47.8,33.9,13.899999999999999,0.0,0.0,0.0,0.0,none,34.9,2.2,0.032,0.028,rain,0.12300000000000001,0,0.0,0.0,0.13399999999999956,0,0,0.0,0,56.33042367572317,-5.330423675723168
2017-11-17,189,0,137,17,35,2,1,52,Fall,5,2017,0,32.8,31.8,25.4,35.7,27.1,8.600000000000001,0.0,0.0,0.0,0.0,none,25.3,29.5,0.0,0.0,none,0.0,0,0.12300000000000001,0.0,0.25699999999999956,0,1,0.0,1,61.59882212804209,-9.598822128042087
2017-11-18,215,0,154,17,44,8,4,61,Fall,6,2017,0,44.2,36.9,42.0,44.9,25.0,19.9,0.0,0.08199999999999999,0.043,0.0,rain,19.0,98.2,0.0,0.0,none,0.138,1,0.0,0.12300000000000001,0.25699999999999956,0,0,0.0,3,65.14479492283812,-4.144794922838116
2017-11-19,203,0,117,33,53,22,8,86,Fall,7,2017,0,34.5,36.0,25.9,49.3,32.5,16.799999999999997,0.0,0.0,0.0,0.0,none,31.5,37.8,0.0,0.0,none,0.343,0,0.138,0.0,0.26099999999999957,0,1,0.0,1,70.97323117260746,15.026768827392544
2017-11-20,180,0,122,33,25,5,2,58,Fall,1,2017,0,32.2,28.9,27.5,35.1,25.8,9.3,0.0,0.0,0.0,0.0,none,29.5,0.2,0.0,0.0,none,0.0,0,0.343,0.138,0.6039999999999996,0,1,0.0,0,55.08816799305908,2.9118320069409194
2017-11-21,190,0,138,15,37,8,3,52,Fall,2,2017,0,44.0,43.1,36.7,48.0,31.4,16.6,0.0,0.0,0.0,0.0,none,20.4,70.2,0.0,0.0,none,0.0,0,0.0,0.343,0.6039999999999996,0,0,0.0,2,56.19963025547434,-4.199630255474339
2017-11-22,198,0,142,28,28,8,4,56,Fall,3,2017,0,30.0,47.7,26.8,50.1,26.2,23.900000000000002,0.0,0.0,0.0,0.0,none,32.0,6.5,0.107,0.079,rain,0.233,0,0.0,0.0,0.4809999999999996,0,0,0.0,0,51.93532525362012,4.064674746379879
2017-11-24,188,0,113,33,42,10,5,75,Fall,5,2017,0,37.6,36.7,31.7,40.5,24.8,15.7,0.0,0.0,0.0,0.0,none,13.4,0.0,0.0,0.0,none,0.0,0,0.0,0.233,0.5759999999999996,0,0,0.0,0,62.933451089025084,12.066548910974916
2017-11-25,213,0,133,11,69,7,2,80,Fall,6,2017,0,44.4,42.2,40.2,48.7,32.4,16.300000000000004,0.0,0.0,0.0,0.0,none,13.2,98.5,0.0,0.0,none,0.0,0,0.0,0.0,0.23299999999999957,0,0,0.0,3,74.1779392581923,5.822060741807704
2017-11-26,186,0,132,26,28,24,12,54,Fall,7,2017,0,32.8,35.3,27.5,40.5,29.9,10.600000000000001,0.0,0.0,0.0,0.0,none,24.2,21.2,0.0,0.0,none,0.0,0,0.0,0.0,0.23299999999999957,0,0,0.0,0,70.49930746014593,-16.49930746014593
2017-11-27,174,0,115,15,44,14,6,59,Fall,1,2017,0,34.5,36.6,28.8,39.7,27.7,12.000000000000004,0.0,0.0,0.0,0.0,none,20.4,38.5,0.0,0.0,none,0.0,0,0.0,0.0,0.23299999999999957,0,0,0.0,1,55.72967475917809,3.2703252408219114
2017-11-28,146,0,105,17,24,13,4,41,Fall,2,2017,0,43.5,38.7,43.6,44.0,25.5,18.5,0.0,0.0,0.0,0.0,none,24.4,0.2,0.0,0.0,none,0.0,0,0.0,0.0,0.0,0,0,0.0,0,56.06501628614736,-15.065016286147362
2017-11-29,171,0,126,21,24,4,2,45,Fall,3,2017,0,38.3,46.6,30.1,51.7,33.9,17.800000000000004,0.0,0.0,0.0,0.0,none,26.2,0.0,0.0,0.0,none,0.0,0,0.0,0.0,0.0,0,0,0.0,0,54.24698407582999,-9.246984075829992
2017-11-30,173,0,119,23,31,6,2,54,Fall,4,2017,0,42.8,42.4,41.5,45.9,26.6,19.299999999999997,0.0,0.0,0.0,0.0,none,19.9,50.2,0.0,0.0,none,0.0,0,0.0,0.0,0.0,0,0,0.0,2,57.89481223652261,-3.894812236522611
2017-12-01,181,0,133,18,30,4,1,48,Fall,5,2017,0,36.4,40.9,33.4,44.1,32.2,11.899999999999999,0.0,0.0,0.0,0.0,none,16.3,2.8,0.0,0.0,none,0.02,0,0.0,0.0,0.0,0,0,0.0,0,62.60084383180412,-14.60084383180412
2017-12-02,222,0,144,35,43,6,3,78,Fall,6,2017,0,34.0,40.4,32.3,42.1,26.7,15.400000000000002,0.0,0.0,0.0,0.0,none,6.0,95.5,0.0,0.0,none,0.0,0,0.02,0.0,0.019999999999999556,0,1,0.0,3,71.32091736495772,6.679082635042278
2017-12-03,205,0,131,7,67,25,8,74,Fall,7,2017,0,42.0,45.1,41.3,46.3,30.4,15.899999999999999,0.0,0.004,0.004,0.0,rain,5.8,73.2,0.004,0.004,rain,0.012,1,0.0,0.02,0.019999999999999556,0,0,0.0,2,64.97218792221264,9.02781207778736
2017-12-04,178,0,125,19,34,19,7,53,Fall,1,2017,0,39.6,41.5,37.8,44.5,27.1,17.4,0.0,0.0,0.0,0.0,none,14.1,93.8,0.0,0.0,none,0.0,0,0.012,0.0,0.03199999999999956,0,1,0.0,3,57.142364995005146,-4.1423649950051455
2017-12-05,155,0,104,22,29,6,2,51,Fall,2,2017,0,50.8,49.2,53.1,53.7,41.6,12.100000000000001,0.0,0.0,0.0,0.0,none,33.6,99.0,0.048,0.016,rain,0.371,0,0.0,0.012,0.03199999999999956,0,0,0.0,3,57.976172246789666,-6.976172246789666
2017-12-06,180,0,129,19,32,14,5,51,Fall,3,2017,0,31.2,30.4,20.2,53.2,30.3,22.900000000000002,0.0,0.0,0.0,0.0,none,21.9,100.0,0.0,0.0,none,0.067,0,0.371,0.0,0.4029999999999996,0,1,0.0,3,52.27152267808947,-1.2715226780894682
2017-12-07,170,0,126,14,30,13,5,44,Fall,4,2017,0,31.5,31.4,21.9,33.5,27.1,6.399999999999999,0.0,0.0,0.0,0.0,none,23.5,35.0,0.0,0.0,none,0.0,0,0.067,0.371,0.44999999999999957,0,1,0.0,1,54.7709742116614,-10.770974211661397
2017-12-08,198,0,151,14,33,6,3,47,Fall,5,2017,0,28.2,28.6,18.7,30.1,23.9,6.200000000000003,0.0,0.0,0.0,0.0,none,14.1,100.0,0.0,0.0,none,0.0,0,0.0,0.067,0.44999999999999957,0,0,0.0,3,60.309871279222364,-13.309871279222364
2017-12-09,209,0,133,18,58,14,4,76,Fall,6,2017,0,23.5,25.5,29.7,27.9,23.0,4.899999999999999,0.0,0.149,0.043,1.047,snow,20.8,99.8,0.079,0.031,snow,0.414,2,0.0,0.0,0.4379999999999996,0,0,0.0,3,73.13036950672353,2.8696304932764747
2017-12-10,189,0,120,37,32,12,4,69,Fall,7,2017,0,25.5,23.2,26.1,27.0,18.5,8.5,0.23,0.0,0.0,0.0,none,21.5,49.0,0.0,0.0,none,0.016,0,0.414,0.0,0.8519999999999996,0,1,0.0,1,68.4494287456108,0.5505712543891974
2017-12-11,169,0,121,20,28,10,3,48,Fall,1,2017,0,27.3,29.5,24.5,32.8,23.4,9.399999999999999,0.23,0.0,0.0,0.0,none,13.0,46.2,0.0,0.0,none,0.008,0,0.016,0.414,0.4969999999999996,0,1,0.0,1,53.713511811699064,-5.713511811699064
2017-12-12,162,0,112,17,33,4,2,50,Fall,2,2017,0,32.5,44.3,36.7,44.3,18.6,25.699999999999996,0.23,0.0,0.0,0.0,none,28.0,85.0,0.004,0.004,rain,0.063,0,0.008,0.016,0.4379999999999996,0,1,0.0,3,53.031530530125266,-3.0315305301252664
2017-12-13,177,0,121,18,38,9,3,56,Fall,3,2017,0,14.6,9.5,7.4,17.3,5.4,11.9,0.131,0.0,0.0,0.0,none,36.5,49.0,0.0,0.0,none,0.0,0,0.063,0.008,0.5009999999999996,0,1,0.0,1,47.56562679049494,8.434373209505061
2017-12-14,183,0,149,19,15,9,4,34,Fall,4,2017,0,15.7,20.3,9.5,23.3,13.2,10.100000000000001,0.131,0.0,0.0,0.0,none,27.3,19.5,0.0,0.0,none,0.068,0,0.0,0.063,0.5009999999999996,0,0,0.0,0,50.296511287456546,-16.296511287456546
2017-12-15,196,0,126,34,36,14,5,70,Fall,5,2017,0,19.2,20.0,21.5,22.0,12.7,9.3,0.131,0.088,0.028,0.607,snow,6.7,97.2,0.0,0.0,none,0.108,2,0.068,0.0,0.1549999999999996,0,1,0.0,3,62.88178555355384,7.11821444644616
2017-12-16,203,0,143,27,33,12,4,60,Fall,6,2017,0,27.2,23.0,25.6,29.9,12.9,17.0,0.197,0.0,0.0,0.0,none,25.3,61.8,0.0,0.0,none,0.0,0,0.108,0.068,0.2469999999999996,0,1,0.0,2,69.41584070277614,-9.415840702776137
2017-12-17,214,0,127,26,61,9,4,87,Fall,7,2017,0,27.7,27.4,25.7,30.8,19.7,11.100000000000001,0.197,0.0,0.0,0.0,none,9.8,99.8,0.0,0.0,none,0.0,0,0.0,0.108,0.2389999999999996,0,0,0.0,3,69.0696848171086,17.930315182891405
2017-12-18,173,0,130,13,30,12,5,43,Fall,1,2017,0,35.8,38.2,37.2,42.9,25.0,17.9,0.197,0.0,0.0,0.0,none,11.4,36.8,0.0,0.0,none,0.028,0,0.0,0.0,0.1759999999999996,0,0,0.0,1,56.09118660241822,-13.091186602418219
2017-12-19,192,2,135,11,48,6,2,59,Fall,2,2017,1,39.1,43.0,36.9,43.2,32.8,10.400000000000006,0.131,0.0,0.0,0.0,none,25.9,86.2,0.0,0.0,none,0.0,0,0.028,0.0,0.20399999999999963,0,1,0.0,3,78.78762572622138,-19.78762572622138
2017-12-20,173,0,133,16,24,27,8,40,Fall,3,2017,0,27.8,31.2,21.6,37.7,24.4,13.300000000000004,0.033,0.0,0.0,0.0,none,24.2,20.8,0.0,0.0,none,0.0,0,0.0,0.028,0.13599999999999962,0,0,0.0,0,51.31729464182352,-11.317294641823523
2017-12-21,192,0,147,20,25,6,3,45,Winter,4,2017,0,26.7,29.1,19.3,31.6,20.7,10.900000000000002,0.033,0.0,0.0,0.0,none,10.5,5.0,0.0,0.0,none,0.0,0,0.0,0.0,0.027999999999999612,0,0,0.0,0,56.371907657508366,-11.371907657508366
2017-12-22,160,0,118,9,33,4,2,42,Winter,5,2017,0,41.4,38.3,41.9,45.3,21.5,23.799999999999997,0.033,0.004,0.004,0.0,rain,15.4,100.0,0.0,0.0,none,0.004,1,0.0,0.0,0.027999999999999612,0,0,0.0,3,55.23081230363802,-13.230812303638018
2017-12-23,206,0,126,36,44,8,2,80,Winter,6,2017,0,48.9,43.6,53.9,49.7,33.8,15.900000000000006,0.033,0.08,0.028,0.0,rain,33.6,100.0,0.193,0.083,rain,0.644,1,0.004,0.0,0.03199999999999961,0,1,0.0,3,64.52836327791093,15.471636722089073
2017-12-26,191,0,127,11,53,10,4,64,Winter,2,2017,0,15.3,14.8,5.5,16.2,11.8,4.399999999999999,0.0,0.0,0.0,0.0,none,25.3,0.0,0.0,0.0,none,0.0,0,0.271,0.044,0.9629999999999996,0,1,0.0,0,52.63591773055566,11.364082269444339
2017-12-27,196,0,133,7,56,2,1,63,Winter,3,2017,0,10.2,12.8,-1.1,14.8,7.0,7.800000000000001,0.0,0.0,0.0,0.0,none,20.8,0.0,0.0,0.0,none,0.0,0,0.0,0.271,0.9629999999999996,0,0,0.0,0,52.0740296801884,10.925970319811597
2017-12-28,210,0,139,18,53,10,3,71,Winter,4,2017,0,4.4,3.1,-6.8,6.0,0.5,5.5,0.0,0.0,0.0,0.0,none,27.1,0.0,0.0,0.0,none,0.0,0,0.0,0.0,0.9589999999999996,0,0,0.0,0,56.313844557951874,14.686155442048126
2017-12-29,203,0,130,1,72,10,5,73,Winter,5,2017,0,10.2,9.2,0.2,12.6,1.5,11.1,0.0,0.0,0.0,0.0,none,23.0,36.0,0.0,0.0,none,0.0,0,0.0,0.0,0.31499999999999956,0,0,0.0,1,58.47470590164735,14.525294098352653
2017-12-30,202,2,144,16,44,8,4,60,Winter,6,2017,1,15.6,12.8,12.5,15.6,7.0,8.6,0.0,0.0,0.0,0.0,none,19.5,64.0,0.028,0.008,snow,0.044,0,0.0,0.0,0.2709999999999996,0,0,0.0,2,66.63924741584611,-6.639247415846114
2017-12-31,204,0,148,21,35,13,5,56,Winter,7,2017,0,3.4,1.3,-3.8,8.8,-1.9,10.700000000000001,0.033,0.0,0.0,0.0,none,24.2,0.0,0.0,0.0,none,0.0,0,0.044,0.0,0.04399999999999955,0,1,0.0,0,65.57783509669704,-9.577835096697044
2018-01-02,163,2,102,27,36,18,9,63,Winter,2,2018,1,11.3,9.1,5.6,14.5,0.4,14.1,0.033,0.0,0.0,0.0,none,22.6,0.0,0.0,0.0,none,0.0,0,0.0,0.0,0.04399999999999955,1,0,0.0,0,47.55875552232838,15.441244477671617
2018-01-03,156,2,116,23,19,22,8,42,Winter,3,2018,1,13.9,14.0,10.7,19.6,1.3,18.3,0.033,0.0,0.0,0.0,none,12.3,54.0,0.0,0.0,none,0.0,0,0.0,0.0,0.04399999999999955,1,0,0.0,2,47.01634704550811,-5.0163470455081125
2018-01-04,172,0,100,16,56,12,6,72,Winter,4,2018,0,8.3,1.1,15.7,15.6,0.7,14.9,0.098,0.06,0.024,0.41400000000000003,snow,44.5,100.0,0.41700000000000004,0.134,snow,0.925,2,0.0,0.0,0.04399999999999955,1,0,0.0,3,53.75983175020674,18.240168249793257
2018-01-05,183,0,130,13,40,8,4,53,Winter,5,2018,0,-1.7,-4.8,-1.3,1.9,-7.5,9.4,0.525,0.0,0.0,0.0,none,29.5,1.2,0.0,0.0,none,0.0,0,0.925,0.0,0.9249999999999996,1,1,0.0,0,54.14767912472602,-1.147679124726018
2018-01-06,205,0,145,27,33,14,6,60,Winter,6,2018,0,-6.7,-6.2,-5.3,-4.7,-7.9,3.2,0.525,0.0,0.0,0.0,none,28.4,3.2,0.0,0.0,none,0.0,0,0.0,0.925,0.9249999999999996,1,0,0.0,0,63.05550933994752,-3.0555093399475197
2018-01-07,174,0,125,16,33,10,4,49,Winter,7,2018,0,2.1,-3.1,3.0,3.8,-10.7,14.5,0.492,0.0,0.0,0.0,none,18.3,66.8,0.0,0.0,none,0.0,0,0.0,0.0,0.9249999999999996,1,0,0.0,2,61.2756195513524,-12.2756195513524
2018-01-08,160,0,110,24,26,10,4,50,Winter,1,2018,0,19.1,13.0,24.1,21.4,3.3,18.099999999999998,0.492,0.036000000000000004,0.016,0.248,snow,22.6,99.0,0.0,0.0,none,0.036000000000000004,2,0.0,0.0,0.9249999999999996,1,0,0.0,3,51.70224557589493,-1.7022455758949278
2018-01-09,188,0,124,25,39,14,6,64,Winter,2,2018,0,24.0,27.2,25.1,30.4,17.4,13.0,0.492,0.0,0.0,0.0,none,17.0,0.2,0.0,0.0,none,0.0,0,0.036000000000000004,0.0,0.9609999999999996,1,1,0.0,0,48.360208490393326,15.639791509606674
2018-01-10,183,0,132,22,29,6,3,51,Winter,3,2018,0,28.4,21.8,31.0,30.9,4.0,26.9,0.492,0.0,0.0,0.0,none,15.0,69.5,0.0,0.0,none,0.0,0,0.0,0.036000000000000004,0.03599999999999956,1,0,0.0,2,47.82387770556865,3.1761222944313516
2018-01-11,173,0,121,17,35,17,5,52,Winter,4,2018,0,39.0,37.5,43.8,42.4,26.5,15.899999999999999,0.459,0.0,0.0,0.0,none,19.2,93.2,0.0,0.0,none,0.0,0,0.0,0.0,0.03599999999999956,1,0,0.0,3,52.110338942257634,-0.11033894225763419
2018-01-12,195,0,142,22,31,6,3,53,Winter,5,2018,0,49.4,47.5,54.2,50.7,39.9,10.800000000000004,0.197,0.46900000000000003,0.323,0.0,rain,42.3,100.0,0.181,0.083,rain,1.176,1,0.0,0.0,0.03599999999999956,1,0,0.0,3,55.504820031442236,-2.504820031442236
2018-01-13,208,0,133,18,57,10,2,75,Winter,6,2018,0,10.5,14.9,6.0,49.7,6.3,43.400000000000006,0.0,0.0,0.0,0.0,none,31.5,16.0,0.0,0.0,none,0.327,0,1.176,0.0,1.2119999999999995,1,1,0.0,0,63.09484234475272,11.90515765524728
2018-01-14,194,0,138,15,41,8,4,56,Winter,7,2018,0,8.3,8.4,-8.0,13.0,4.1,8.9,0.0,0.0,0.0,0.0,none,22.8,1.0,0.0,0.0,none,0.0,0,0.327,1.176,1.5029999999999994,1,1,0.0,0,61.290230167328154,-5.290230167328154
2018-01-15,184,0,125,9,50,19,7,59,Winter,1,2018,0,17.8,15.7,14.9,19.1,4.9,14.200000000000001,0.0,0.0,0.0,0.0,none,18.6,75.2,0.0,0.0,none,0.0,0,0.0,0.327,1.5029999999999994,1,0,0.0,3,49.749056355104756,9.250943644895244
2018-01-16,175,0,128,17,30,16,6,47,Winter,2,2018,0,26.7,29.8,30.1,32.1,16.2,15.900000000000002,0.0,0.0,0.0,0.0,none,13.9,96.5,0.0,0.0,none,0.0,0,0.0,0.0,1.5029999999999994,1,0,0.0,3,48.36790790571076,-1.3679079057107586
2018-01-17,182,0,132,16,34,17,6,50,Winter,3,2018,0,17.2,25.5,16.4,30.0,10.5,19.5,0.0,0.0,0.0,0.0,none,20.6,100.0,0.11499999999999999,0.043,snow,0.246,0,0.0,0.0,1.5029999999999994,1,0,0.0,3,47.79268671649113,2.207313283508867
2018-01-18,158,0,105,20,33,25,10,53,Winter,4,2018,0,19.5,15.6,14.5,21.5,6.1,15.4,0.033,0.0,0.0,0.0,none,23.3,0.0,0.0,0.0,none,0.0,0,0.246,0.0,0.5729999999999995,1,1,0.0,0,52.052581970386846,0.9474180296131536
2018-01-19,185,0,137,12,36,4,2,48,Winter,5,2018,0,24.9,23.6,20.3,29.2,14.0,15.2,0.033,0.0,0.0,0.0,none,20.1,48.5,0.0,0.0,none,0.0,0,0.0,0.246,0.24599999999999955,1,0,0.0,1,54.214449937237866,-6.214449937237866
2018-01-20,206,0,149,23,34,11,5,57,Winter,6,2018,0,32.5,34.8,29.9,38.9,23.0,15.899999999999999,0.033,0.0,0.0,0.0,none,23.5,11.2,0.0,0.0,none,0.0,0,0.0,0.0,0.24599999999999955,1,0,0.0,0,63.15543764813238,-6.155437648132377
2018-01-21,192,0,141,25,26,4,2,51,Winter,7,2018,0,38.4,38.9,37.0,44.1,24.6,19.5,0.0,0.0,0.0,0.0,none,10.5,93.8,0.0,0.0,none,0.004,0,0.0,0.0,0.24599999999999955,1,0,0.0,3,61.374718157953126,-10.374718157953126
2018-01-22,182,0,137,13,32,11,5,45,Winter,1,2018,0,37.2,44.7,40.0,44.9,34.6,10.299999999999997,0.0,0.0,0.0,0.0,none,12.3,100.0,0.004,0.004,rain,0.064,0,0.004,0.0,0.24999999999999956,1,1,0.0,3,49.805579330211685,-4.805579330211685
2018-01-23,171,4,136,15,24,2,1,39,Winter,2,2018,1,41.7,42.8,42.3,52.7,32.9,19.800000000000004,0.0,0.004,0.004,0.0,rain,28.0,36.0,0.091,0.047,rain,0.292,1,0.064,0.004,0.06799999999999956,1,1,0.0,1,44.313909053379405,-5.313909053379405
2018-01-24,187,0,139,15,33,7,3,48,Winter,3,2018,0,22.0,28.8,17.2,32.1,16.8,15.3,0.0,0.0,0.0,0.0,none,28.4,0.0,0.0,0.0,none,0.0,0,0.292,0.064,0.35999999999999954,1,1,0.0,0,47.80565098411734,0.19434901588265774
2018-01-25,186,0,129,22,35,10,4,57,Winter,4,2018,0,19.5,17.4,7.8,22.5,12.8,9.7,0.0,0.0,0.0,0.0,none,23.7,0.0,0.0,0.0,none,0.0,0,0.0,0.292,0.35999999999999954,1,0,0.0,0,52.052581970386846,4.947418029613154
2018-01-26,196,0,145,18,33,8,3,51,Winter,5,2018,0,22.8,24.8,20.6,26.3,12.4,13.9,0.0,0.0,0.0,0.0,none,15.2,15.8,0.0,0.0,none,0.0,0,0.0,0.0,0.35999999999999954,1,0,0.0,0,54.20854576829439,-3.2085457682943925
2018-01-27,211,0,163,20,28,6,2,48,Winter,6,2018,0,39.9,37.5,40.6,43.8,23.8,19.999999999999996,0.0,0.0,0.0,0.0,none,28.4,97.0,0.0,0.0,none,0.0,0,0.0,0.0,0.35599999999999954,1,0,0.0,3,63.17880365332078,-15.178803653320777
2018-01-28,217,0,147,29,41,5,2,70,Winter,7,2018,0,40.3,47.9,41.5,47.9,37.0,10.899999999999999,0.0,0.0,0.0,0.0,none,6.5,100.0,0.044,0.016,rain,0.167,0,0.0,0.0,0.29199999999999954,1,0,0.0,3,61.38089475922877,8.619105240771233
2018-01-29,181,0,146,5,30,11,5,35,Winter,1,2018,0,28.6,31.0,29.5,37.2,25.5,11.700000000000003,0.0,0.012,0.008,0.0,rain,27.7,100.0,0.0,0.0,none,0.024,1,0.167,0.0,0.16699999999999957,1,1,0.0,3,46.4148800288681,-11.414880028868097
2018-01-30,160,0,107,32,21,10,4,53,Winter,2,2018,0,17.8,26.3,14.5,29.3,10.7,18.6,0.033,0.0,0.0,0.0,none,29.1,60.8,0.012,0.008,snow,0.092,0,0.024,0.167,0.19099999999999956,1,1,0.0,2,48.34325467334655,4.65674532665345
2018-01-31,175,0,136,19,20,3,1,39,Winter,3,2018,0,20.2,15.7,9.9,22.2,7.0,15.2,0.033,0.0,0.0,0.0,none,21.3,91.5,0.0,0.0,none,0.0,0,0.092,0.024,0.2829999999999996,1,1,0.0,3,47.800720191030905,-8.800720191030905
2018-02-01,171,0,117,33,21,10,4,54,Winter,4,2018,0,35.6,31.6,30.6,38.0,20.8,17.2,0.033,0.0,0.0,0.0,none,14.5,99.2,0.0,0.0,none,0.004,0,0.0,0.092,0.2829999999999996,1,0,0.0,3,52.099494174787765,1.9005058252122353
2018-02-02,172,0,134,19,19,4,1,38,Winter,5,2018,0,8.6,12.6,-2.6,33.1,4.3,28.8,0.033,0.0,0.0,0.0,none,37.4,0.0,0.0,0.0,none,0.24,0,0.004,0.0,0.28699999999999953,1,1,0.0,0,54.17156060309294,-16.171560603092942
2018-02-03,208,0,148,34,26,15,5,60,Winter,6,2018,0,17.3,13.7,6.9,19.2,3.8,15.399999999999999,0.033,0.0,0.0,0.0,none,24.8,22.5,0.0,0.0,none,0.0,0,0.24,0.004,0.35999999999999954,1,1,0.0,0,63.1122438313741,-3.1122438313741014
